id,lf_pri,lf_sec,lf_ter
EL54,0.19530516431924883,0.15492957746478872,0.6281690140845071
EL61,0.22561237645036528,0.1615814353244521,0.6059303824666954
EL62,0.07783641160949868,0.11741424802110818,0.7849604221635884
EL63,0.24440116845180138,0.12560856864654332,0.6304771178188899
EL64,0.22477578475336324,0.22141255605381166,0.5515695067264574
EL65,0.2852776362710137,0.13703515028018337,0.5710646968925115
ES11,0.06861426100326735,0.22458197193926582,0.706803767057467
ES12,0.03496503496503496,0.20072520072520073,0.7614607614607615
ES13,0.03107705406555981,0.22647935291613452,0.7424435930183056
ES21,0.013861166555777335,0.27766688844533155,0.7084719449988911
ES22,0.03588785046728972,0.297196261682243,0.6669158878504673
ES23,0.06033182503770739,0.29185520361990946,0.6470588235294118
ES24,0.0646326051633869,0.24860083047481493,0.6869471023650479
ES30,0.0026451294350003525,0.13098680962121745,0.8663680609437822
ES41,0.07276119402985075,0.23466003316749584,0.6924751243781095
ES42,0.06768617021276596,0.23670212765957446,0.6957446808510639
ES43,0.09988992845349477,0.1794166208035223,0.7193175564116676
ES51,0.01595527497722918,0.24115078991174344,0.7428939351110274
ES52,0.02789999482374864,0.22521869661990787,0.7467777835291681
ES53,0.008292499057670561,0.16113833396155294,0.8305691669807764
ES61,0.08682148655325757,0.14540834333309804,0.7677701701136443
ES62,0.13625044468160794,0.17805051583066522,0.6856990394877267
ES63,0,0.043010752688172046,0.921146953405018
ES64,0,0,0.9126984126984127
ES70,0.024342267027292846,0.09921317924760266,0.8764445537251045
EU15,0.027202907732984682,0.22038480223699325,0.7524128497260847
EU28,0.042571044627323903,0.23916685912703545,0.7182620962456406
FI19,0.050075617543270036,0.2616366997143337,0.6854310199966391
FI1B,0.007058823529411765,0.16359133126934983,0.8293498452012384
FI1C,0.04247572815533981,0.25586569579288027,0.698826860841424
FI1D,0.06930693069306931,0.23052493928638149,0.6973659630113955
FI20,0,0,0.5759493670886077
FR10,0.002363485100589926,0.12445167145666314,0.8731848434427469
FRB0,0.03722283535667703,0.2297582020668205,0.733119293669108
FRC1,0.06293157564344005,0.23540489642184556,0.7016635279347143
FRC2,0.034370551149074634,0.32804555623347575,0.6371771405328452
FRD1,0.03981994459833795,0.26644736842105265,0.6937326869806094
FRD2,0.017371812832726256,0.2715046231437378,0.711263659288316
FRE1,0.015462525320729236,0.20648210668467254,0.7781228899392303
FRE2,0.038289205702647655,0.23150033944331297,0.7302104548540393
FRF1,0.00958748580799798,0.26075438375173454,0.7296581304402674
FRF2,0.06939611054247696,0.24483111566018426,0.6855680655066531
FRF3,0.023937360178970916,0.2197986577181208,0.7562639821029083
FRG0,0.03903441191576785,0.2611068310220853,0.6998587570621468
FRH0,0.04698237227367792,0.22677024200776819,0.726322079474156
FRI1,0.050350262697022766,0.20008756567425567,0.7495621716287215
FRI2,0.03240589198036007,0.20261865793780687,0.764975450081833
FRI3,0.04859813084112149,0.20431344356578002,0.7470884255930985
FRJ1,0.04018120937561552,0.17490644081150286,0.7851093165255072
FRJ2,0.049987867022567335,0.20253983660923724,0.7474722963681955
FRK1,0.048824922572417565,0.23264711240663147,0.7181635999271271
FRK2,0.021954369349978478,0.22582149519299757,0.752224135457024
FRL0,0.022874493927125508,0.1584514170040486,0.8186234817813764
FRM0,0.03076923076923077,0.16223776223776226,0.8041958041958042
FRY1,0.037037037037037035,0.15637860082304528,0.7547325102880659
FRY2,0.04320502749410841,0.11547525530243519,0.8311076197957581
FRY3,0,0.1561514195583596,0.7555205047318612
FRY4,0.042300556586270875,0.1398886827458256,0.8115027829313545
FRY5,0,0,0.8318965517241378
HR03,0.03815142576204523,0.21632251720747295,0.7453294001966568
HR04,0.09358239319400777,0.2941557240614019,0.6123543554651377
HU11,0,0.1638700464119957,0.8347018921813638
HU12,0.016973125884016973,0.2871287128712871,0.6911244695898161
HU21,0.04796064767370363,0.4326706292273007,0.5158844025415044
HU22,0.053391684901531726,0.38140043763676146,0.5595185995623633
HU23,0.08254653358510926,0.30240086323172377,0.6118154842190451
HU31,0.048435490784397774,0.370338619802829,0.5782254607801114
HU32,0.07297605473204105,0.3011891187489819,0.6198077862844111
HU33,0.11392174704276616,0.30609645131938124,0.5763421292083712
IE04,0.10016330974414807,0.21502449646162222,0.6793685356559608
IE05,0.07273245864232743,0.2177695379349686,0.7070735881346263
IE06,0.023128995863106433,0.15287702143663034,0.8239939827002634
IS00,0.03884514435695538,0.17427821522309714,0.7847769028871391
ITC1,0.034183786171857744,0.31085707974375965,0.6549591340843826
ITC2,0.03308823529411765,0.20772058823529413,0.71875
ITC3,0.016735028712059064,0.19753896636587367,0.7858900738310091
ITC4,0.014788455761721006,0.3220186242114749,0.6631929200268041
ITF1,0.05604780548114568,0.31980218421594886,0.6214712548938801
ITF2,0.06049149338374291,0.2655954631379962,0.6568998109640832
ITF3,0.04161574187240283,0.20514544121241748,0.7532388169151796
ITF4,0.08874748827863362,0.2177662424648359,0.6935699933020762
ITF5,0.08623376623376625,0.265974025974026,0.6462337662337663
ITF6,0.12139170330720703,0.14452303574842285,0.7319824125406231
ITG1,0.07555128015391445,0.15324848305461003,0.7712002367914755
ITG2,0.06742572495997153,0.15459882583170254,0.777975449208326
ITH1,0.058376649340263896,0.22031187524990006,0.717313074770092
ITH2,0.04065743944636679,0.24826989619377163,0.7076124567474048
ITH3,0.03488372093023256,0.3387468768018451,0.6263694022679224
ITH4,0.0304853590052146,0.3022462896109105,0.6674689129562775
ITH5,0.03883889990341112,0.3142697371765543,0.6468913629200346
ITI1,0.03454882176384188,0.27045149754135,0.695127402771569
ITI2,0.03585544889892716,0.2735742518351214,0.6869000564652739
ITI3,0.024201355275895453,0.34930622781542436,0.6263310745401742
ITI4,0.02063444496767841,0.14277152275354252,0.8366368423305792
LT01,0.02855771538276938,0.20758339332853373,0.7640988720902329
LT02,0.10237137412661444,0.27069659114969297,0.6270378996400592
LU00,0.009213051823416507,0.10710172744721688,0.8836852207293666
LV00,0.07690585469607075,0.2410164558379044,0.6814060226127842
ME00,0.07760927743086529,0.17484388938447817,0.7435325602140946
MK00,0.16627505183137525,0.3031098825155494,0.5304768486523843
MT00,0.011532916866890917,0.19894281595386834,0.7895242671792408
NL11,0.023533671252715424,0.1553222302679218,0.8211440984793629
NL12,0.04563106796116505,0.18349514563106797,0.7715210355987056
NL13,0.027559055118110236,0.17191601049868765,0.8000874890638671
NL21,0.028422378125562153,0.18870300413743482,0.7826947292678539
NL22,0.023943097575636143,0.1636946503706672,0.8123622520536966
NL23,0.024271844660194174,0.12864077669902912,0.846116504854369
NL31,0.007838408200180887,0.10325595417545975,0.8890563762435938
NL32,0.012855957976223392,0.11445949682056955,0.8727536632568428
NL33,0.019954519613416714,0.12632177373507675,0.8537237066515065
NL34,0.028861571352218066,0.19935863174772847,0.7680384820951363
NL41,0.022799240025332488,0.19688093730208991,0.7803198226725776
NL42,0.01948660296046468,0.18737118231216038,0.7929548435450626
NO01,0.005761560053183632,0.11198109026444084,0.8822573496823757
NO02,0.045940170940170943,0.19871794871794873,0.7553418803418804
NO03,0.01596084273249628,0.22111087465418178,0.762928282613322
NO04,0.01673202614379085,0.2611764705882353,0.7223529411764706
NO05,0.02057977428634654,0.2462934277495021,0.7333480858597035
NO06,0.04032957502168257,0.19514310494362533,0.7649609713790113
NO07,0.04182350480970305,0.16269343370974487,0.795483061480552
PL21,0.1095315942853081,0.31750657473878735,0.5730329092330656
PL22,0.026234072170467932,0.3868187172074098,0.5869472106221223
PL41,0.11664735419080725,0.35528518089352384,0.5260074674906656
PL42,0.07073859414474662,0.2929112795363353,0.6350126318918116
PL43,0.06699461232138675,0.3387210119465917,0.5823377840243616
PL51,0.040572213691101595,0.36458417522023767,0.5933080093752526
PL52,0.10350921484473617,0.37162332744256493,0.5044180762433729
PL61,0.13393590797041907,0.31752553116562976,0.5457213287944594
PL62,0.13554051582220594,0.3036400219498811,0.5525882568136089
PL63,0.06277253828212148,0.3261332522056587,0.6071392353716661
PL71,0.12632532850022657,0.3107385591300408,0.5600362483008609
PL72,0.19068044453109767,0.30064340027295766,0.49483330083837
PL81,0.2139062139062139,0.2412797412797413,0.5433125433125434
PL82,0.1292885518237631,0.32141567352834954,0.5413506681112314
PL84,0.2302412645590682,0.2470881863560732,0.5027038269550749
PL91,0.016358723435331922,0.1834513985247937,0.8001898780398744
PL92,0.22336611820939423,0.28669914514201666,0.48607408769188337
PT11,0.06975285409609835,0.34086061974658133,0.5893865261573202
PT15,0.05948869223205506,0.1160275319567355,0.7876106194690264
PT16,0.11598477640342532,0.28268315889628925,0.601522359657469
PT17,0.012000324333090085,0.13678748074272276,0.851293278196708
PT18,0.11803713527851459,0.22015915119363397,0.651525198938992
PT20,0.09599254426840635,0.15284249767008387,0.7185461323392357
PT30,0.11013986013986013,0.11188811188811189,0.7438811188811187
RO11,0.19074138531152104,0.33379742429516185,0.47354681517577446
RO12,0.11003902862098873,0.40958369470945355,0.47940156114483956
RO21,0.47309773957338425,0.212225405921681,0.3137217446673034
RO22,0.22928870292887027,0.3032426778242678,0.46485355648535565
RO31,0.24180229295277803,0.32662551110398463,0.43004890563617415
RO32,0.010068027210884354,0.17868480725623584,0.8055328798185941
RO41,0.36991869918699183,0.25724085365853655,0.3629319105691057
RO42,0.09107468123861566,0.46686282751856517,0.4405212274064733
RS11,0.02604325312214438,0.1902223575997563,0.7834297898263782
RS12,0.18002535568389913,0.283420200028173,0.5358501197351739
RS21,0.3086763774540848,0.24534515516149463,0.4453451551614946
RS22,0.20855520056798013,0.25612353567625135,0.5340788072417465
SE11,0.0026715645349807983,0.10719652696610453,0.8901319084989148
SE12,0.02313819699077001,0.2048299405740296,0.7719054242002782
SE21,0.03532277710109622,0.24750304506699147,0.7171741778319124
SE22,0.021115708374946498,0.17192181480953062,0.8071051505207592
SE23,0.018664245359160614,0.20540758676351897,0.7759281678773204
SE31,0.025277276244518962,0.21150374000515865,0.7632189837503225
SE32,0.0336950314106225,0.1947458595088521,0.7715591090805254
SE33,0.027766914352757136,0.21783339851388347,0.7543996871333595
SI03,0.06736621196222456,0.3708289611752361,0.5620146904512068
SI04,0.031014823261117444,0.2839224629418472,0.6850627137970354
SK01,0.011387473778843272,0.2241534312256518,0.7650584357207072
SK02,0.02974568574023615,0.4263169845594914,0.5434831970935513
SK03,0.03334428383705651,0.3828843626806833,0.5836070959264127
SK04,0.03229665071770335,0.33687200956937796,0.6305322966507177
TR10,0.009101046800244613,0.32790747868628367,0.6629734882549732
TR21,0.17039343334276819,0.38140390602887064,0.4482026606283611
TR22,0.2923051573570605,0.21272038227055529,0.4948096885813149
TR31,0.10502458022090276,0.3299495626636021,0.5649620123858775
TR32,0.284623486045287,0.23134983324556785,0.483938915218536
TR33,0.3459930016215755,0.2569770419049245,0.39728599470854314
TR41,0.09840695148443157,0.41766835626357707,0.48385228095582916
TR42,0.14140019937121387,0.3623955218158117,0.49628096004907607
TR51,0.03537179688728188,0.24566367971492953,0.7190169260598439
TR52,0.25850768842954375,0.28258129568943785,0.45891101588101835
TR61,0.24394769393885848,0.16151263474112035,0.5945396713200212
TR62,0.23694871206909732,0.22387831537109223,0.5390965374914011
TR63,0.21578155732963092,0.2533842415827838,0.5309499016545182
TR71,0.3241801659423153,0.1979454760964046,0.47787435796128014
TR72,0.29311211664152836,0.2635746606334841,0.4433132227249874
TR81,0.32144801306477955,0.2376156777354382,0.4409363091997823
TR82,0.4863764484810523,0.15784528656435953,0.35546507986219855
TR83,0.39885923813403956,0.17712365043797107,0.4240171114279894
TR90,0.422847809377402,0.1550730207532667,0.42198308993082245
TRA1,0.45790209790209785,0.10713286713286713,0.4346853146853147
TRA2,0.5536708189769414,0.13119533527696792,0.3146037635833554
TRB1,0.2953102961918194,0.15708744710860365,0.547425952045134
TRB2,0.4179702403662724,0.21041587180465468,0.37180465471194196
TRC1,0.12977853011708282,0.328255043024404,0.5421074904782057
TRC2,0.3524260355029586,0.18970414201183433,0.45810650887573967
TRC3,0.12519602718243594,0.2192890747516989,0.655514898065865
UKC1,0,0.23564092810954737,0.7459109927729175
UKC2,0,0.21076166343717395,0.7805932329706364
UKD1,0.041825095057034224,0.2775665399239544,0.6586396282213773
UKD3,0,0.17124073083097624,0.8273832275819891
UKD4,0.008008008008008008,0.22064922064922068,0.7687687687687689
UKD6,0.013955616563715396,0.19766643788606728,0.7854037977579501
UKD7,0,0.17225787631271877,0.8204492415402567
UKE1,0.012769909449732993,0.23728813559322035,0.7309031808683537
UKE2,0.032910775231594344,0.1650414431984398,0.7930277913213067
UKE3,0,0.19905752356191095,0.7894052648683784
UKE4,0,0.20990391722099036,0.7866777531411677
UKF1,0.007439495244373293,0.22864676523213107,0.7607119314436387
UKF2,0.011329823758297095,0.22487983520256352,0.7605859464408332
UKF3,0.0409288824383164,0.21480406386066764,0.7294629898403484
UKG1,0.016398420892802915,0.22836319465532948,0.7531126632250228
UKG2,0.01706827309236948,0.2243975903614458,0.7556475903614459
UKG3,0,0.2157276043777868,0.7832184839886502
UKH1,0.027139026570244574,0.1891606402860161,0.783781587714309
UKH2,0.008255485552900281,0.178036063436889,0.8116445796219857
UKH3,0.008620689655172414,0.1879310344827586,0.8019540229885058
UKI3,0,0.09070655633354552,0.9045194143857416
UKI4,0,0.08001621402513175,0.9186055938386706
UKI5,0,0.13724212812160697,0.8597176981541802
UKI6,0,0.1238037368980708,0.8742214795685858
UKI7,0,0.14527159046502539,0.8519929660023446
UKJ1,0.006114731675919221,0.1785340735376941,0.8132593128972563
UKJ2,0.007215917051982626,0.15924057727336416,0.8320022418383073
UKJ3,0.007860984691766652,0.19476623913942906,0.7961315680595781
UKJ4,0.010157618213660244,0.1775831873905429,0.8096906012842966
UKK1,0.009235668789808917,0.1770700636942675,0.8109872611464969
UKK2,0.019675356615838663,0.18953926873257912,0.7861944581078866
UKK3,0.034990791896869246,0.18047882136279927,0.7760589318600368
UKK4,0.03710310381733856,0.18248305387085267,0.7779165180164109
UKL1,0.022847682119205296,0.1985651214128035,0.7785871964679911
UKL2,0.024507983661344223,0.18269587820274788,0.7877831414779056
UKM5,0.021219135802469136,0.2947530864197531,0.6620370370370371
UKM6,0.06182161396885323,0.2052855120339783,0.7088249174138744
UKM7,0.007860811235719526,0.15669217063200921,0.8318834503720783
UKM8,0,0.1760810810810811,0.8201351351351351
UKM9,0.037414212973212305,0.18928492362187294,0.7713083905246845
UKN0,0.028554360812425326,0.1891278375149343,0.7778972520908005
